20100810023438_remove_recent_activities_from_widgets.rb;27173fd6bd7e25dd5de10dffc7208336ac925047;2010-08-11 04:51:08 +0700;+07:00
20100817101746_add_paperclip_avatar_to_user.rb;a5a5c2496b6a4afce66adb817f250e1406f1512e;2010-08-17 13:44:06 +0300;+03:00
20100818110959_add_paperclip_logo_to_client.rb;e05b1e7841e4a82297f2f32cb1f194c9927cae34;2010-08-18 15:34:31 +0300;+03:00
20100818131406_copy_avatars_and_logos.rb;12b7c04c72f4573ef616a33dee88400bfac0c80e;2011-01-30 17:01:23 +1100;+11:00
20100818131406_copy_avatars_and_logos.rb;00f897fe2aee5375232ecf58a6c0034b06c832f1;2010-08-18 16:33:58 +0300;+03:00
20100819092939_add_reversed_option_to_qualifier.rb;1c3c6a9332c9069376bb0c76802cb71c3b8af30e;2010-08-19 13:04:14 +0300;+03:00
20100914011439_create_email_addresses.rb;518e2a5374fa70102c4fd02573a271dd616ba0bd;2010-09-20 10:05:54 +0700;+07:00
20100914011439_create_email_addresses.rb;e298647e878474f583a49027852b6d8734b79412;2010-09-19 08:49:04 +0700;+07:00
20100914011439_create_email_addresses.rb;baa96274304fad0069603ea75472c993e1711185;2010-09-16 07:24:27 +0700;+07:00
20100920121117_add_recent_for_user_id_to_filter.rb;841ab3543f73d29b7342c79d8d66a84bedef5834;2010-09-20 15:39:51 +0300;+03:00
20101001043531_task_users_type_dafault_is_task_owner.rb;d6f7989fd11fe78a4f60d06d161ceb0dbb6d3f8a;2010-10-01 07:59:08 +0300;+03:00
20101102104028_add_triggers_permission.rb;ff51dbe8b184fef5a2b9ba0ac30f0d2cb4cbd5ae;2010-11-02 14:13:48 +0200;+02:00
20101109014031_remove_unused_columns_from_project_files.rb;7c9aaf49b15ef171e59847ffe42103cea25ea002;2010-11-09 10:17:19 +0700;+07:00
20101110121308_set_file_size_not_null_in_project_files.rb;11a635bab7debee21cab40445f203757e391ce07;2010-11-28 19:07:11 +1100;+11:00
20101110121308_set_file_size_not_null_in_project_files.rb;a;7a5afacb0e3dd9b225534be45c219af3b14d5fda;2010-11-10 19:31:50 +0700;+07:00
20101123210702_add_md5_to_project_files.rb;5817a611db0e70d8db5e31d494625dc8d6df5e26;2010-11-26 06:39:01 +0700;+07:00
20101126021650_rename_md5_and_remove_name_from_project_files.rb;df07ce4577d0e1695bec313d7457692c974fed13;2010-11-26 14:10:01 +0700;+07:00
20101126083740_populating_uri_in_project_files_table.rb;ac348180c410400c73a4c299b7d60e6a7b0548d8;2010-11-27 04:51:38 +0700;+07:00
20101206145217_change_trigger_action_type.rb;29830bb87fdfab50c30bbedcbdb5199ad0dcb8b7;2010-12-06 17:02:45 +0200;+02:00
20101207135130_create_trigger_actions.rb;ed8d8929e7d4ce60167d28e6cabdcbd17642096b;2010-12-07 16:05:34 +0200;+02:00
